X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon
-71.05888,42.360083,937,MA0098,2016MA0098,Boston,MA,"Boston, MA",2016,201612,188,Hubway,0,-,0,-,Docked only,42.360083,-71.05888
-71.05888,42.360083,938,MA0098,2015MA0098,Boston,MA,"Boston, MA",2015,201512,140,Hubway,0,-,0,-,Docked only,42.360083,-71.05888
-74.032363,40.743991,939,NJ00149,2019NJ00149,Hoboken,NJ,"Hoboken, NJ",2019,201912,67,Hudson Bike Share,0,-,1,Lime,Docked and scooters,40.743991,-74.032363
-74.032363,40.743991,940,NJ00149,2018NJ00149,Hoboken,NJ,"Hoboken, NJ",2018,201812,67,Hudson Bike Share,0,-,0,-,Docked only,40.743991,-74.032363
-74.032363,40.743991,941,NJ00149,2017NJ00149,Hoboken,NJ,"Hoboken, NJ",2017,201712,67,Hudson Bike Share,0,-,0,-,Docked only,40.743991,-74.032363
-74.032363,40.743991,942,NJ00149,2016NJ00149,Hoboken,NJ,"Hoboken, NJ",2016,201612,31,Hudson Bike Share,0,-,0,-,Docked only,40.743991,-74.032363
-74.032363,40.743991,943,NJ00149,2015NJ00149,Hoboken,NJ,"Hoboken, NJ",2015,201512,28,Hudson Bike Share,0,-,0,-,Docked only,40.743991,-74.032363
-86.586104,34.730369,944,AL002,2019AL002,Huntsville,AL,"Huntsville, AL",2019,201912,11,Huntsville,0,-,0,-,Docked only,34.730369,-86.586104
-86.586104,34.730369,945,AL002,2018AL002,Huntsville,AL,"Huntsville, AL",2018,201812,11,Huntsville,0,-,0,-,Docked only,34.730369,-86.586104
-86.586104,34.730369,946,AL002,2017AL002,Huntsville,AL,"Huntsville, AL",2017,201712,8,Huntsville,0,-,0,-,Docked only,34.730369,-86.586104
-75.165222,39.952584,947,PA00181,2019PA00181,Philadelphia,PA,"Philadelphia, PA",2019,201912,133,Inde'go,0,-,0,-,Docked only,39.952584,-75.165222
-75.165222,39.952584,948,PA00181,2018PA00181,Philadelphia,PA,"Philadelphia, PA",2018,201812,133,Inde'go,0,-,0,-,Docked only,39.952584,-75.165222
-75.165222,39.952584,949,PA00181,2017PA00181,Philadelphia,PA,"Philadelphia, PA",2017,201712,122,Inde'go,0,-,0,-,Docked only,39.952584,-75.165222
-75.165222,39.952584,950,PA00181,2016PA00181,Philadelphia,PA,"Philadelphia, PA",2016,201612,117,Inde'go,0,-,0,-,Docked only,39.952584,-75.165222
-75.165222,39.952584,951,PA00181,2015PA00181,Philadelphia,PA,"Philadelphia, PA",2015,201512,71,Inde'go,0,-,0,-,Docked only,39.952584,-75.165222
-86.158068,39.768403,952,IN0087,2019IN0087,Indianapolis,IN,"Indianapolis, IN",2019,201912,29,Indiana Pacers Bikeshare,0,-,1,Lime,Docked and scooters,39.768403,-86.158068
-86.158068,39.768403,953,IN0087,2018IN0087,Indianapolis,IN,"Indianapolis, IN",2018,201812,29,Indiana Pacers Bikeshare,0,-,2,"Bird, Lime",Docked and scooters,39.768403,-86.158068
-86.158068,39.768403,954,IN0087,2017IN0087,Indianapolis,IN,"Indianapolis, IN",2017,201712,29,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768403,-86.158068
-86.158068,39.768403,955,IN0087,2016IN0087,Indianapolis,IN,"Indianapolis, IN",2016,201612,29,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768403,-86.158068
-86.158068,39.768403,956,IN0087,2015IN0087,Indianapolis,IN,"Indianapolis, IN",2015,201512,26,Indiana Pacers Bikeshare,0,-,0,-,Docked only,39.768403,-86.158068
-81.783611,24.559722,957,FL0053,2019FL0053,Key West,FL,"Key West, FL",2019,201912,3,Instabike,0,-,0,-,Docked only,24.559722,-81.783611
-81.783611,24.559722,958,FL0053,2018FL0053,Key West,FL,"Key West, FL",2018,201812,3,Instabike,0,-,0,-,Docked only,24.559722,-81.783611
-81.783611,24.559722,959,FL0053,2017FL0053,Key West,FL,"Key West, FL",2017,201712,3,Instabike,0,-,0,-,Docked only,24.559722,-81.783611
-81.783611,24.559722,960,FL0053,2016FL0053,Key West,FL,"Key West, FL",2016,201612,1,Instabike,0,-,0,-,Docked only,24.559722,-81.783611
-81.783611,24.559722,961,FL0053,2015FL0053,Key West,FL,"Key West, FL",2015,201512,1,Instabike,0,-,0,-,Docked only,24.559722,-81.783611
-81.379237,28.538336,962,FL0061,2015FL0061,Orlando,FL,"Orlando, FL",2015,201512,38,Juice,0,-,0,-,Docked only,28.538336,-81.379237
-81.379237,28.538336,963,FL0061,2018FL0061,Orlando,FL,"Orlando, FL",2018,201812,37,Juice,0,-,0,-,Docked only,28.538336,-81.379237
-81.379237,28.538336,964,FL0061,2017FL0061,Orlando,FL,"Orlando, FL",2017,201712,37,Juice,0,-,0,-,Docked only,28.538336,-81.379237
-81.379237,28.538336,965,FL0061,2016FL0061,Orlando,FL,"Orlando, FL",2016,201612,37,Juice,0,-,0,-,Docked only,28.538336,-81.379237
-97.611424,38.840281,966,KS0089,2019KS0089,Salina,KS,"Salina, KS",2019,201912,16,KANcycle,0,-,0,-,Docked only,38.840281,-97.611424
-94.578567,39.099727,967,MO00137,2018MO00137,Kansas City,MO,"Kansas City, MO",2018,201812,41,Kansas City B-cycle,0,-,2,"Bird, Lime",Docked and scooters,39.099727,-94.578567
-94.578567,39.099727,968,MO00137,2019MO00137,Kansas City,MO,"Kansas City, MO",2019,201912,41,Kansas City B-cycle,0,-,1,Bird,Docked and scooters,39.099727,-94.578567
-94.578567,39.099727,969,MO00137,2017MO00137,Kansas City,MO,"Kansas City, MO",2017,201712,42,Kansas City B-cycle,0,-,0,-,Docked only,39.099727,-94.578567
-94.578567,39.099727,970,MO00137,2016MO00137,Kansas City,MO,"Kansas City, MO",2016,201612,33,Kansas City B-cycle,0,-,0,-,Docked only,39.099727,-94.578567
-94.578567,39.099727,971,MO00137,2015MO00137,Kansas City,MO,"Kansas City, MO",2015,201512,30,Kansas City B-cycle,0,-,0,-,Docked only,39.099727,-94.578567
-84.191607,39.758948,972,OH00167,2019OH00167,Dayton,OH,"Dayton, OH",2019,201912,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758948,-84.191607
-84.191607,39.758948,973,OH00167,2018OH00167,Dayton,OH,"Dayton, OH",2018,201812,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758948,-84.191607
-84.191607,39.758948,974,OH00167,2017OH00167,Dayton,OH,"Dayton, OH",2017,201712,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758948,-84.191607
-84.191607,39.758948,975,OH00167,2016OH00167,Dayton,OH,"Dayton, OH",2016,201612,27,Link Dayton B-cycle,0,-,0,-,Docked only,39.758948,-84.191607
-84.191607,39.758948,976,OH00167,2015OH00167,Dayton,OH,"Dayton, OH",2015,201512,24,Link Dayton B-cycle,0,-,0,-,Docked only,39.758948,-84.191607
-118.19374,33.77005,977,CA0018,2019CA0018,Long Beach,CA,"Long Beach, CA",2019,201912,68,"Long Beach, CA Bikeshare",0,-,1,Lime,Docked and scooters,33.77005,-118.19374
-118.19374,33.77005,978,CA0018,2018CA0018,Long Beach,CA,"Long Beach, CA",2018,201812,68,"Long Beach, CA Bikeshare",0,-,3,"Bird, Lime, Spin",Docked and scooters,33.77005,-118.19374
-118.19374,33.77005,979,CA0018,2017CA0018,Long Beach,CA,"Long Beach, CA",2017,201712,67,"Long Beach, CA Bikeshare",0,-,0,-,Docked only,33.77005,-118.19374
-118.19374,33.77005,980,CA0018,2016CA0018,Long Beach,CA,"Long Beach, CA",2016,201612,59,"Long Beach, CA Bikeshare",0,-,0,-,Docked only,33.77005,-118.19374
-105.101928,40.167207,981,CO0045,2019CO0045,Longmont,CO,"Longmont, CO",2019,201912,10,Longmont,0,-,0,-,Docked only,40.167207,-105.101928
-105.101928,40.167207,982,CO0045,2018CO0045,Longmont,CO,"Longmont, CO",2018,201812,10,Longmont,0,-,0,-,Docked only,40.167207,-105.101928
-105.101928,40.167207,983,CO0045,2017CO0045,Longmont,CO,"Longmont, CO",2017,201712,10,Longmont,0,-,0,-,Docked only,40.167207,-105.101928
-85.758456,38.252665,984,KY0093,2019KY0093,Louisville,KY,"Louisville, KY",2019,201912,37,Lou Velo,0,-,2,"Bolt, Lime",Docked and scooters,38.252665,-85.758456
-85.758456,38.252665,985,KY0093,2018KY0093,Louisville,KY,"Louisville, KY",2018,201812,37,Lou Velo,0,-,2,"Bird, Lime",Docked and scooters,38.252665,-85.758456
-85.758456,38.252665,986,KY0093,2017KY0093,Louisville,KY,"Louisville, KY",2017,201712,27,Lou Velo,0,-,0,-,Docked only,38.252665,-85.758456
-89.40123,43.073052,987,WI00228,2019WI00228,Madison,WI,"Madison, WI",2019,201912,44,Madison B-cycle,0,-,0,-,Docked only,43.073052,-89.40123
-89.40123,43.073052,988,WI00228,2018WI00228,Madison,WI,"Madison, WI",2018,201812,44,Madison B-cycle,0,-,0,-,Docked only,43.073052,-89.40123
-89.40123,43.073052,989,WI00228,2017WI00228,Madison,WI,"Madison, WI",2017,201712,44,Madison B-cycle,0,-,0,-,Docked only,43.073052,-89.40123
-89.40123,43.073052,990,WI00228,2016WI00228,Madison,WI,"Madison, WI",2016,201612,40,Madison B-cycle,0,-,0,-,Docked only,43.073052,-89.40123
-89.40123,43.073052,991,WI00228,2015WI00228,Madison,WI,"Madison, WI",2015,201512,39,Madison B-cycle,0,-,0,-,Docked only,43.073052,-89.40123
-71.454789,42.99564,992,NH00147,2019NH00147,Manchester,NH,"Manchester, NH",2019,201912,8,Manchester,0,-,0,-,Docked only,42.99564,-71.454789
-71.454789,42.99564,993,NH00147,2018NH00147,Manchester,NH,"Manchester, NH",2018,201812,8,Manchester,0,-,0,-,Docked only,42.99564,-71.454789
-71.454789,42.99564,994,NH00147,2017NH00147,Manchester,NH,"Manchester, NH",2017,201712,7,Manchester,0,-,0,-,Docked only,42.99564,-71.454789
-98.230012,26.203407,995,TX00203,2019TX00203,McAllen,TX,"McAllen, TX",2019,201912,8,McAllen B-cycle,0,-,0,-,Docked only,26.203407,-98.230012
-98.230012,26.203407,996,TX00203,2018TX00203,McAllen,TX,"McAllen, TX",2018,201812,8,McAllen B-cycle,0,-,0,-,Docked only,26.203407,-98.230012
-98.230012,26.203407,997,TX00203,2017TX00203,McAllen,TX,"McAllen, TX",2017,201712,8,McAllen B-cycle,0,-,0,-,Docked only,26.203407,-98.230012
-98.230012,26.203407,998,TX00203,2016TX00203,McAllen,TX,"McAllen, TX",2016,201612,8,McAllen B-cycle,0,-,0,-,Docked only,26.203407,-98.230012
-98.230012,26.203407,999,TX00203,2015TX00203,McAllen,TX,"McAllen, TX",2015,201512,8,McAllen B-cycle,0,-,0,-,Docked only,26.203407,-98.230012
-118.243685,34.052234,1000,CA0019,2017CA0019,Los Angeles,CA,"Los Angeles, CA",2017,201712,119,Metro Bike Share Los Angeles,2,"LimeBike, Ofo",0,-,All bikes,34.052234,-118.243685
